WKT,name,description
"POLYGON ((106.7999447 -6.3665222, 106.780032 -6.3617453, 106.7604626 -6.3586744, 106.747073 -6.3614041, 106.7456997 -6.392112, 106.7378033 -6.4122417, 106.7340267 -6.4361234, 106.790675 -6.4361234, 106.8572796 -6.4603451, 106.8850888 -6.4640977, 106.8950451 -6.437488, 106.8984783 -6.4067829, 106.8967617 -6.3869941, 106.8644894 -6.381535, 106.7999447 -6.3665222))",DEPOK,
