WKT,name,description
"POLYGON ((110.3322284 -7.7750341, 110.3301684 -7.8002056, 110.3245036 -7.8012261, 110.3241603 -7.8223145, 110.3317134 -7.8221445, 110.3356616 -7.826226, 110.3574626 -7.8280967, 110.3586642 -7.8335386, 110.4060428 -7.8369398, 110.4105059 -7.8224846, 110.4081027 -7.8071786, 110.4105059 -7.7828578, 110.430762 -7.7830279, 110.4305903 -7.7672101, 110.4012362 -7.7590459, 110.3890483 -7.7604066, 110.3799502 -7.7525825, 110.3615825 -7.7490105, 110.3457896 -7.7440778, 110.3322284 -7.7750341))",DI YOGYAKARTA,
