WKT,name,description
"POLYGON ((106.88941 -6.3015427, 106.8893993 -6.3016121, 106.8893403 -6.3017454, 106.8893403 -6.3018467, 106.8893295 -6.3019853, 106.8893081 -6.3020866, 106.8893081 -6.3022946, 106.8893188 -6.3024279, 106.8893295 -6.3025558, 106.889351 -6.3027531, 106.8893993 -6.3027744, 106.8895709 -6.3027691, 106.8897158 -6.3027691, 106.8898713 -6.3027904, 106.8900108 -6.3027904, 106.8902522 -6.3027691, 106.8904239 -6.3027798, 106.8904775 -6.3027478, 106.8905526 -6.3026518, 106.8905741 -6.3024598, 106.8904722 -6.3023959, 106.8904239 -6.3022679, 106.8903917 -6.3021133, 106.8903917 -6.301932, 106.8904078 -6.301788, 106.8905795 -6.3017134, 106.8905151 -6.3016707, 106.8904936 -6.3015481, 106.8904132 -6.3014681, 106.8902844 -6.3015001, 106.8902147 -6.3015214, 106.8900698 -6.3015214, 106.8899465 -6.3015001, 106.8898177 -6.3014948, 106.8896836 -6.3014948, 106.8895709 -6.3014948, 106.8893993 -6.3014841, 106.88941 -6.3015427))",taman_mini_indonesia_indah,
