WKT,name,description
"POLYGON ((106.7985198 -6.2143887, 106.7980478 -6.2150286, 106.7980478 -6.2153273, 106.7971036 -6.2155406, 106.7963311 -6.2156686, 106.795902 -6.2163085, 106.7959878 -6.2170765, 106.7966745 -6.2174178, 106.796932 -6.2182284, 106.796889 -6.2185697, 106.7963311 -6.2188683, 106.7955157 -6.218911, 106.7954728 -6.2193376, 106.7952153 -6.2199775, 106.7952153 -6.2210441, 106.7951724 -6.2216414, 106.7947433 -6.2228786, 106.7953441 -6.2232199, 106.7956445 -6.2237745, 106.7956874 -6.2242864, 106.7951724 -6.2247131, 106.7950866 -6.2253957, 106.7953441 -6.2259503, 106.795387 -6.2270168, 106.7949578 -6.2276994, 106.7955587 -6.2279127, 106.795902 -6.2280407, 106.7962024 -6.2271875, 106.7967174 -6.2262916, 106.7976615 -6.2260356, 106.7982623 -6.2259503, 106.7980907 -6.225481, 106.7976186 -6.225481, 106.7981765 -6.2248411, 106.7981765 -6.2244571, 106.7981765 -6.2239878, 106.7981765 -6.2230066, 106.7982194 -6.2209161, 106.7986915 -6.2211294, 106.799421 -6.2213427, 106.8005368 -6.2216414, 106.8010518 -6.2218547, 106.801996 -6.2221533, 106.8028543 -6.2225799, 106.8033263 -6.2231772, 106.8038413 -6.2236038, 106.8044421 -6.2244571, 106.8049142 -6.2246277, 106.8059013 -6.2241158, 106.806545 -6.2238172, 106.8073604 -6.2230066, 106.8081329 -6.222452, 106.8089482 -6.222196, 106.8083903 -6.2215987, 106.8083474 -6.2208308, 106.8083474 -6.2199349, 106.8084333 -6.2191243, 106.8084333 -6.2178017, 106.8084333 -6.2169058, 106.8084333 -6.2158819, 106.8071029 -6.2159246, 106.8062017 -6.2154979, 106.8062875 -6.2140474, 106.8062446 -6.2127675, 106.8051288 -6.2129808, 106.8039701 -6.2133648, 106.8028543 -6.2135781, 106.8015239 -6.2138767, 106.8001506 -6.2141754, 106.7985198 -6.2143887))",gelora_bung_karno,
